Task,T3407
Scope 1/1, Sample 1/28 (Junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
2.4405,547,235.0,20.6,0.0045,,
Scope 1/1, Sample 3/28 (ACR_265_20200913_RUN_6)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-63.5,20.7,NaN,,
0.0010,1,-64.2,20.7,0.0010,,
0.0025,2,-64.3,20.7,0.0015,,
0.0050,3,-64.4,20.7,0.0025,,
0.0090,4,-64.6,20.7,0.0035,,
0.0155,5,-64.7,20.7,0.0060,,
0.0235,6,-64.8,20.7,0.0075,,
0.0320,7,-64.9,20.7,0.0085,,
0.0395,8,-64.9,20.7,0.0075,,
0.0480,9,-64.8,20.7,0.0075,,
0.0565,10,-64.7,20.7,0.0075,,
0.0650,11,-64.5,20.7,0.0075,,
0.0735,12,-64.2,20.7,0.0075,,
0.0820,13,-63.9,20.7,0.0085,,
0.0895,14,-63.6,20.7,0.0075,,
0.0980,15,-63.2,20.7,0.0085,,
0.1060,16,-62.7,20.7,0.0075,,
0.1145,17,-62.2,20.7,0.0075,,
0.1230,18,-61.7,20.7,0.0075,,
0.1315,19,-61.1,20.7,0.0075,,
0.1390,20,-60.5,20.7,0.0075,,
0.1475,21,-59.9,20.7,0.0075,,
0.1560,22,-59.2,20.7,0.0075,,
0.1645,23,-58.5,20.7,0.0075,,
0.1730,24,-57.6,20.7,0.0075,,
0.1810,25,-56.8,20.7,0.0075,,
0.1890,26,-56.0,20.7,0.0080,,
0.1970,27,-55.1,20.7,0.0080,,
0.2055,28,-54.2,20.7,0.0075,,
0.2140,29,-53.3,20.7,0.0075,,
0.2225,30,-52.3,20.7,0.0075,,
0.2310,31,-51.4,20.7,0.0075,,
0.2385,32,-50.5,20.7,0.0075,,
0.2470,33,-49.6,20.7,0.0085,,
0.2555,34,-48.6,20.7,0.0075,,
0.2640,35,-47.5,20.7,0.0075,,
0.2720,36,-46.6,20.7,0.0075,,
0.2805,37,-45.6,20.7,0.0075,,
0.2885,38,-44.8,20.7,0.0080,,
0.2965,39,-43.8,20.7,0.0080,,
0.3050,40,-43.0,20.7,0.0075,,
0.3135,41,-42.1,20.7,0.0075,,
0.3220,42,-41.2,20.7,0.0075,,
0.3305,43,-40.4,20.7,0.0075,,
0.3380,44,-39.6,20.7,0.0075,,
0.3465,45,-38.8,20.7,0.0085,,
0.3550,46,-38.1,20.7,0.0075,,
0.3635,47,-37.4,20.7,0.0075,,
0.3715,48,-36.6,20.7,0.0075,,
0.3800,49,-35.9,20.7,0.0085,,
0.3875,50,-35.2,20.7,0.0075,,
0.3960,51,-34.5,20.7,0.0085,,
0.4045,52,-33.7,20.7,0.0075,,
0.4130,53,-33.1,20.7,0.0075,,
0.4215,54,-32.4,20.7,0.0075,,
0.4300,55,-31.8,20.7,0.0075,,
0.4375,56,-31.2,20.7,0.0075,,
0.4460,57,-30.6,20.7,0.0085,,
0.4545,58,-29.9,20.7,0.0075,,
0.4625,59,-29.3,20.7,0.0075,,
0.4710,60,-28.7,20.7,0.0075,,
0.4795,61,-28.1,20.7,0.0075,,
0.4870,62,-27.6,20.7,0.0075,,
0.4955,63,-26.9,20.7,0.0085,,
0.5040,64,-26.3,20.7,0.0075,,
0.5125,65,-25.7,20.7,0.0075,,
0.5210,66,-25.1,20.7,0.0075,,
0.5295,67,-24.6,20.7,0.0075,,
0.5370,68,-24.1,20.7,0.0075,,
0.5455,69,-23.5,20.7,0.0085,,
0.5535,70,-22.9,20.7,0.0075,,
0.5620,71,-22.4,20.7,0.0075,,
0.5705,72,-21.8,20.7,0.0075,,
0.5790,73,-21.3,20.7,0.0075,,
0.5865,74,-20.8,20.7,0.0075,,
0.5950,75,-20.2,20.8,0.0085,,
0.6035,76,-19.7,20.7,0.0075,,
0.6120,77,-19.2,20.7,0.0075,,
0.6200,78,-18.7,20.7,0.0075,,
0.6285,79,-18.1,20.7,0.0075,,
0.6360,80,-17.6,20.7,0.0075,,
0.6445,81,-17.1,20.7,0.0085,,
0.6530,82,-16.6,20.8,0.0075,,
0.6615,83,-16.0,20.7,0.0075,,
0.6700,84,-15.5,20.7,0.0075,,
0.6785,85,-15.0,20.7,0.0075,,
0.6870,86,-14.5,20.7,0.0085,,
0.6945,87,-14.0,20.7,0.0075,,
0.7030,88,-13.5,20.8,0.0075,,
0.7110,89,-13.0,20.8,0.0075,,
0.7195,90,-12.5,20.8,0.0075,,
0.7280,91,-12.0,20.8,0.0075,,
0.7365,92,-11.5,20.8,0.0085,,
0.7440,93,-11.0,20.8,0.0075,,
0.7525,94,-10.5,20.8,0.0075,,
0.7610,95,-10.0,20.8,0.0075,,
0.7695,96,-9.5,20.8,0.0075,,
0.7780,97,-9.0,20.8,0.0075,,
0.7860,98,-8.5,20.8,0.0080,,
0.7940,99,-8.0,20.8,0.0080,,
0.8025,100,-7.5,20.8,0.0075,,
0.8105,101,-7.1,20.8,0.0075,,
0.8190,102,-6.6,20.8,0.0075,,
0.8275,103,-6.1,20.8,0.0075,,
0.8360,104,-5.6,20.8,0.0085,,
0.8435,105,-5.2,20.8,0.0075,,
0.8520,106,-4.5,20.8,0.0075,,
0.8605,107,-3.9,20.8,0.0075,,
0.8690,108,-3.3,20.8,0.0075,,
0.8770,109,-2.7,20.8,0.0075,,
0.8855,110,-2.2,20.8,0.0085,,
0.8930,111,-1.6,20.8,0.0075,,
0.9015,112,-1.0,20.8,0.0075,,
0.9100,113,-0.4,20.8,0.0075,,
0.9185,114,0.1,20.8,0.0075,,
0.9270,115,0.2,20.8,0.0075,,
0.9355,116,0.4,20.8,0.0085,,
0.9430,117,0.9,20.8,0.0075,,
0.9515,118,1.5,20.8,0.0075,,
0.9600,119,2.1,20.8,0.0075,,
0.9680,120,3.0,20.8,0.0075,,
0.9765,121,3.8,20.8,0.0075,,
0.9850,122,3.8,20.8,0.0075,,
0.9925,123,4.4,20.8,0.0075,,
1.0010,124,5.0,20.8,0.0075,,
1.0095,125,5.4,20.8,0.0075,,
1.0180,126,5.9,20.8,0.0075,,
1.0265,127,6.4,20.8,0.0075,,
1.0350,128,6.9,20.8,0.0075,,
1.0425,129,7.4,20.8,0.0075,,
1.0510,130,8.0,20.8,0.0085,,
1.0590,131,8.7,20.8,0.0075,,
1.0675,132,9.4,20.8,0.0075,,
1.0760,133,10.1,20.8,0.0075,,
1.0845,134,10.9,20.8,0.0075,,
1.0920,135,11.5,20.8,0.0075,,
1.1005,136,12.2,20.8,0.0085,,
1.1090,137,13.0,20.8,0.0075,,
1.1175,138,13.7,20.8,0.0075,,
1.1255,139,14.4,20.8,0.0075,,
1.1340,140,15.1,20.8,0.0075,,
1.1415,141,15.7,20.8,0.0075,,
1.1500,142,16.5,20.8,0.0085,,
1.1585,143,17.2,20.8,0.0075,,
1.1670,144,18.0,20.8,0.0075,,
1.1755,145,18.8,20.8,0.0075,,
1.1840,146,19.6,20.8,0.0075,,
1.1925,147,20.3,20.8,0.0085,,
1.2000,148,21.2,20.8,0.0075,,
1.2085,149,22.1,20.8,0.0075,,
1.2165,150,23.0,20.8,0.0075,,
1.2250,151,24.0,20.8,0.0075,,
1.2335,152,25.0,20.8,0.0075,,
1.2420,153,26.0,20.8,0.0075,,
1.2495,154,27.0,20.8,0.0075,,
1.2580,155,28.1,20.8,0.0085,,
1.2665,156,29.3,20.8,0.0075,,
1.2750,157,30.5,20.8,0.0075,,
1.2835,158,31.8,20.8,0.0075,,
1.2915,159,33.2,20.8,0.0075,,
1.2995,160,34.5,20.8,0.0080,,
1.3075,161,36.0,20.8,0.0075,,
1.3160,162,37.7,20.8,0.0075,,
1.3245,163,39.5,20.8,0.0075,,
1.3330,164,41.4,20.8,0.0075,,
1.3415,165,43.4,20.8,0.0085,,
1.3490,166,45.7,20.8,0.0075,,
1.3575,167,48.2,20.8,0.0075,,
1.3660,168,51.0,20.8,0.0075,,
1.3745,169,54.0,20.8,0.0075,,
1.3825,170,57.4,20.8,0.0075,,
1.3910,171,60.9,20.8,0.0085,,
1.3985,172,65.2,20.8,0.0075,,
1.4070,173,70.0,20.8,0.0085,,
1.4155,174,75.5,20.8,0.0075,,
1.4240,175,81.5,20.8,0.0075,,
1.4325,176,88.0,20.8,0.0075,,
1.4410,177,94.9,20.8,0.0075,,
1.4485,178,101.4,20.8,0.0075,,
1.4570,179,109.2,20.8,0.0075,,
1.4655,180,117.0,20.8,0.0075,,
1.4735,181,124.8,20.8,0.0075,,
1.4820,182,132.9,20.8,0.0075,,
1.4905,183,140.9,20.8,0.0075,,
1.4980,184,147.6,20.8,0.0075,,
1.5065,185,155.1,20.8,0.0085,,
1.5150,186,162.0,20.8,0.0075,,
1.5235,187,168.1,20.8,0.0075,,
1.5320,188,173.3,20.8,0.0075,,
1.5405,189,177.8,20.8,0.0075,,
1.5480,190,181.1,20.8,0.0075,,
1.5565,191,184.4,20.8,0.0085,,
1.5605,192,185.2,20.8,0.0065,,
1.5605,432,193.7,20.8,0.0000,,
1.5610,433,193.7,20.8,0.0005,,
1.5625,434,193.7,20.8,0.0020,,
1.5655,435,193.7,20.8,0.0045,,
1.5690,436,193.7,20.8,0.0045,,
1.5750,437,193.8,20.8,0.0075,,
1.5835,438,194.1,20.8,0.0105,,
1.5910,439,194.5,20.8,0.0105,,
1.5995,440,195.2,20.8,0.0120,,
1.6080,441,195.9,20.8,0.0120,,
1.6165,442,196.8,20.8,0.0105,,
1.6250,443,197.8,20.8,0.0105,,
1.6330,444,198.7,20.8,0.0100,,
1.6410,445,199.4,20.8,0.0115,,
1.6490,446,200.2,20.8,0.0115,,
1.6575,447,200.9,20.8,0.0120,,
1.6660,448,201.7,20.8,0.0105,,
1.6745,449,202.5,20.8,0.0105,,
1.6830,450,203.3,20.8,0.0105,,
1.6905,451,203.8,20.8,0.0105,,
1.6990,452,204.6,20.8,0.0120,,
1.7075,453,205.2,20.8,0.0120,,
1.7160,454,205.8,20.8,0.0105,,
1.7240,455,206.5,20.8,0.0100,,
1.7325,456,207.1,20.8,0.0105,,
1.7405,457,207.6,20.8,0.0115,,
1.7485,458,208.2,20.8,0.0115,,
1.7570,459,208.7,20.8,0.0120,,
1.7655,460,209.3,20.8,0.0105,,
1.7740,461,209.8,20.8,0.0105,,
1.7825,462,210.4,20.8,0.0105,,
1.7900,463,210.9,20.8,0.0105,,
1.7985,464,211.4,20.8,0.0120,,
1.8070,465,211.9,20.8,0.0120,,
1.8150,466,212.4,20.8,0.0100,,
1.8235,467,212.9,20.8,0.0105,,
1.8320,468,213.4,20.8,0.0105,,
1.8405,469,213.8,20.8,0.0120,,
1.8480,470,214.3,20.8,0.0105,,
1.8565,471,214.8,20.8,0.0120,,
1.8650,472,215.2,20.8,0.0105,,
1.8735,473,215.7,20.8,0.0105,,
1.8820,474,216.1,20.8,0.0105,,
1.8900,475,216.5,20.8,0.0115,,
1.8975,476,216.9,20.8,0.0105,,
1.9060,477,217.3,20.8,0.0120,,
1.9145,478,217.7,20.8,0.0105,,
1.9230,479,218.1,20.8,0.0105,,
1.9315,480,218.5,20.8,0.0105,,
1.9400,481,218.8,20.8,0.0120,,
1.9475,482,219.2,20.8,0.0105,,
1.9560,483,219.5,20.8,0.0120,,
1.9645,484,219.9,20.8,0.0120,,
1.9725,485,220.3,20.8,0.0100,,
1.9810,486,220.6,20.8,0.0105,,
1.9895,487,220.9,20.8,0.0105,,
1.9970,488,221.3,20.8,0.0105,,
2.0055,489,221.6,20.8,0.0120,,
2.0140,490,222.0,20.8,0.0120,,
2.0225,491,222.4,20.8,0.0105,,
2.0310,492,222.7,20.8,0.0105,,
2.0390,493,223.0,20.8,0.0100,,
2.0470,494,223.3,20.8,0.0115,,
2.0550,495,223.7,20.8,0.0115,,
2.0635,496,223.9,20.8,0.0120,,
2.0720,497,224.3,20.8,0.0105,,
2.0805,498,224.6,20.8,0.0105,,
2.0890,499,224.9,20.8,0.0105,,
2.0965,500,225.1,20.8,0.0105,,
2.1050,501,225.4,20.8,0.0120,,
2.1135,502,225.7,20.8,0.0120,,
2.1220,503,226.0,20.8,0.0105,,
2.1300,504,226.2,20.8,0.0100,,
2.1385,505,226.6,20.8,0.0105,,
2.1470,506,226.8,20.8,0.0120,,
2.1545,507,227.1,20.8,0.0105,,
2.1630,508,227.3,20.8,0.0120,,
2.1715,509,227.6,20.8,0.0105,,
2.1800,510,227.9,20.8,0.0105,,
2.1885,511,228.1,20.8,0.0105,,
2.1970,512,228.4,20.8,0.0120,,
2.2045,513,228.6,20.8,0.0105,,
2.2130,514,228.9,20.8,0.0120,,
2.2210,515,229.2,20.8,0.0100,,
2.2295,516,229.4,20.8,0.0105,,
2.2380,517,229.7,20.8,0.0105,,
2.2455,518,229.9,20.8,0.0105,,
2.2540,519,230.2,20.8,0.0120,,
2.2625,520,230.3,20.8,0.0120,,
2.2710,521,230.6,20.8,0.0105,,
2.2795,522,230.8,20.8,0.0105,,
2.2880,523,231.1,20.8,0.0105,,
2.2955,524,231.3,20.8,0.0105,,
2.3040,525,231.5,20.8,0.0120,,
2.3125,526,231.8,20.8,0.0120,,
2.3210,527,232.0,20.8,0.0105,,
2.3290,528,232.2,20.8,0.0100,,
2.3375,529,232.4,20.8,0.0105,,
2.3450,530,232.6,20.8,0.0105,,
2.3535,531,232.8,20.8,0.0120,,
2.3620,532,233.1,20.8,0.0120,,
2.3705,533,233.3,20.8,0.0105,,
2.3790,534,233.5,20.8,0.0105,,
2.3875,535,233.7,20.8,0.0105,,
2.3950,536,233.9,20.8,0.0105,,
2.4030,537,234.1,20.8,0.0115,,
2.4110,538,234.3,20.8,0.0115,,
2.4165,539,234.5,20.8,0.0070,,
2.4170,540,234.6,20.8,0.0005,,
2.4175,541,234.7,20.8,0.0005,,
2.4180,542,234.8,20.8,0.0005,,
2.4200,543,234.8,20.8,0.0030,,
2.4220,544,234.8,20.8,0.0030,,
2.4260,545,234.9,20.8,0.0050,,
2.4315,546,234.9,20.8,0.0070,,
2.4370,547,235.0,20.8,0.0090,,
Scope 1/1, Sample 4/28 (POC_40_20200915_RUN_9)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-61.0,20.8,NaN,,
0.0005,1,-61.9,20.8,0.0005,,
0.0025,2,-62.2,20.8,0.0020,,
0.0050,3,-62.4,20.8,0.0025,,
0.0090,4,-62.6,20.8,0.0035,,
0.0150,5,-62.7,20.8,0.0055,,
0.0235,6,-62.9,20.8,0.0075,,
0.0310,7,-63.0,20.8,0.0075,,
0.0395,8,-63.0,20.8,0.0085,,
0.0480,9,-63.1,20.8,0.0085,,
0.0565,10,-63.0,20.8,0.0075,,
0.0650,11,-62.9,20.8,0.0075,,
0.0730,12,-62.6,20.8,0.0075,,
0.0810,13,-62.4,20.8,0.0080,,
0.0895,14,-62.1,20.8,0.0085,,
0.0975,15,-61.7,20.8,0.0080,,
0.1060,16,-61.3,20.8,0.0075,,
0.1145,17,-60.9,20.8,0.0075,,
0.1230,18,-60.3,20.8,0.0075,,
0.1315,19,-59.8,20.8,0.0085,,
0.1390,20,-59.2,20.8,0.0075,,
0.1475,21,-58.6,20.8,0.0085,,
0.1560,22,-57.9,20.8,0.0075,,
0.1640,23,-57.2,20.8,0.0075,,
0.1725,24,-56.3,20.8,0.0075,,
0.1805,25,-55.7,20.8,0.0080,,
0.1885,26,-54.8,20.8,0.0080,,
0.1970,27,-54.0,20.8,0.0085,,
0.2055,28,-53.2,20.8,0.0075,,
0.2140,29,-52.3,20.8,0.0075,,
0.2225,30,-51.3,20.8,0.0075,,
0.2300,31,-50.5,20.8,0.0075,,
0.2385,32,-49.6,20.8,0.0085,,
0.2470,33,-48.7,20.8,0.0085,,
0.2555,34,-47.7,20.8,0.0075,,
0.2635,35,-46.8,20.8,0.0075,,
0.2720,36,-45.9,20.8,0.0075,,
0.2805,37,-45.0,20.8,0.0085,,
0.2880,38,-44.2,20.8,0.0075,,
0.2965,39,-43.3,20.8,0.0085,,
0.3050,40,-42.5,20.8,0.0075,,
0.3135,41,-41.7,20.8,0.0075,,
0.3220,42,-40.9,20.8,0.0075,,
0.3300,43,-40.2,20.8,0.0080,,
0.3380,44,-39.4,20.8,0.0080,,
0.3465,45,-38.7,20.8,0.0085,,
0.3545,46,-37.9,20.8,0.0075,,
0.3630,47,-37.2,20.8,0.0075,,
0.3715,48,-36.4,20.8,0.0075,,
0.3790,49,-35.8,20.8,0.0075,,
0.3875,50,-35.2,20.8,0.0085,,
0.3960,51,-34.4,20.8,0.0085,,
0.4045,52,-33.8,20.8,0.0075,,
0.4130,53,-33.1,20.8,0.0075,,
0.4210,54,-32.5,20.8,0.0075,,
0.4295,55,-31.8,20.8,0.0075,,
0.4370,56,-31.2,20.8,0.0075,,
0.4455,57,-30.6,20.8,0.0085,,
0.4540,58,-30.0,20.8,0.0075,,
0.4625,59,-29.4,20.8,0.0075,,
0.4710,60,-28.7,20.8,0.0075,,
0.4795,61,-28.1,20.8,0.0075,,
0.4870,62,-27.6,20.8,0.0075,,
0.4955,63,-26.9,20.8,0.0085,,
0.5040,64,-26.3,20.8,0.0085,,
0.5120,65,-25.8,20.8,0.0075,,
0.5205,66,-25.2,20.8,0.0075,,
0.5290,67,-24.6,20.8,0.0075,,
0.5365,68,-24.1,20.8,0.0075,,
0.5450,69,-23.5,20.8,0.0085,,
0.5535,70,-22.9,20.8,0.0085,,
0.5620,71,-22.4,20.8,0.0075,,
0.5705,72,-21.8,20.8,0.0075,,
0.5790,73,-21.2,20.8,0.0075,,
0.5865,74,-20.7,20.8,0.0075,,
0.5950,75,-20.2,20.8,0.0085,,
0.6030,76,-19.7,20.8,0.0075,,
0.6115,77,-19.1,20.8,0.0075,,
0.6200,78,-18.6,20.8,0.0075,,
0.6285,79,-18.1,20.8,0.0075,,
0.6360,80,-17.6,20.8,0.0075,,
0.6445,81,-17.1,20.8,0.0085,,
0.6530,82,-16.5,20.8,0.0085,,
0.6615,83,-16.0,20.8,0.0075,,
0.6700,84,-15.5,20.8,0.0075,,
0.6780,85,-14.9,20.8,0.0075,,
0.6860,86,-14.4,20.8,0.0080,,
0.6940,87,-13.9,20.8,0.0080,,
0.7025,88,-13.4,20.8,0.0085,,
0.7110,89,-12.9,20.8,0.0075,,
0.7195,90,-12.3,20.8,0.0075,,
0.7280,91,-11.8,20.8,0.0075,,
0.7365,92,-11.3,20.8,0.0085,,
0.7440,93,-10.8,20.8,0.0075,,
0.7525,94,-10.3,20.8,0.0085,,
0.7605,95,-9.8,20.8,0.0075,,
0.7690,96,-9.3,20.8,0.0075,,
0.7775,97,-8.8,20.8,0.0075,,
0.7850,98,-8.3,20.8,0.0075,,
0.7935,99,-7.8,20.8,0.0085,,
0.8020,100,-7.3,20.8,0.0085,,
0.8105,101,-6.8,20.8,0.0075,,
0.8190,102,-6.3,20.8,0.0075,,
0.8275,103,-5.8,20.8,0.0075,,
0.8355,104,-5.3,20.8,0.0080,,
0.8435,105,-4.7,20.8,0.0080,,
0.8515,106,-4.0,20.8,0.0080,,
0.8600,107,-3.4,20.8,0.0075,,
0.8685,108,-2.8,20.8,0.0075,,
0.8770,109,-2.2,20.8,0.0075,,
0.8855,110,-1.6,20.8,0.0085,,
0.8930,111,-1.0,20.8,0.0075,,
0.9015,112,-0.4,20.8,0.0085,,
0.9100,113,0.2,20.8,0.0075,,
0.9185,114,0.2,20.8,0.0075,,
0.9270,115,0.5,20.8,0.0075,,
0.9350,116,1.0,20.8,0.0080,,
0.9430,117,1.5,20.8,0.0080,,
0.9510,118,2.2,20.8,0.0080,,
0.9595,119,3.1,20.8,0.0075,,
0.9680,120,3.7,20.8,0.0075,,
0.9765,121,4.1,20.8,0.0075,,
0.9850,122,4.6,20.8,0.0085,,
0.9925,123,5.2,20.8,0.0075,,
1.0010,124,5.7,20.8,0.0085,,
1.0095,125,6.1,20.8,0.0075,,
1.0180,126,6.6,20.8,0.0075,,
1.0260,127,7.2,20.8,0.0075,,
1.0340,128,7.7,20.8,0.0080,,
1.0420,129,8.3,20.8,0.0080,,
1.0505,130,9.1,20.8,0.0085,,
1.0590,131,9.9,20.8,0.0075,,
1.0675,132,10.6,20.8,0.0075,,
1.0760,133,11.4,20.8,0.0075,,
1.0845,134,12.2,20.8,0.0075,,
1.0920,135,12.8,20.8,0.0075,,
1.1005,136,13.6,20.8,0.0085,,
1.1085,137,14.3,20.8,0.0075,,
1.1170,138,15.1,20.8,0.0075,,
1.1255,139,15.8,20.8,0.0075,,
1.1340,140,16.6,20.8,0.0075,,
1.1415,141,17.3,20.8,0.0075,,
1.1500,142,18.1,20.8,0.0085,,
1.1585,143,18.9,20.8,0.0085,,
1.1670,144,19.7,20.8,0.0075,,
1.1755,145,20.6,20.8,0.0075,,
1.1835,146,21.5,20.8,0.0075,,
1.1915,147,22.4,20.8,0.0080,,
1.1995,148,23.4,20.8,0.0080,,
1.2080,149,24.3,20.8,0.0085,,
1.2165,150,25.3,20.8,0.0075,,
1.2250,151,26.3,20.8,0.0075,,
1.2335,152,27.4,20.9,0.0075,,
1.2410,153,28.5,20.8,0.0075,,
1.2495,154,29.7,20.8,0.0085,,
1.2580,155,31.0,20.9,0.0085,,
1.2660,156,32.3,20.9,0.0075,,
1.2745,157,33.7,20.9,0.0075,,
1.2830,158,35.1,20.9,0.0075,,
1.2915,159,36.8,20.9,0.0075,,
1.2990,160,38.3,20.9,0.0075,,
1.3075,161,40.2,20.9,0.0085,,
1.3160,162,42.3,20.9,0.0075,,
1.3245,163,44.4,20.9,0.0075,,
1.3330,164,46.7,20.9,0.0075,,
1.3410,165,49.3,20.9,0.0075,,
1.3490,166,52.0,20.9,0.0080,,
1.3570,167,55.5,20.9,0.0080,,
1.3655,168,59.3,20.9,0.0075,,
1.3740,169,63.2,20.9,0.0075,,
1.3825,170,67.7,20.9,0.0075,,
1.3910,171,72.9,20.9,0.0075,,
1.3985,172,77.8,20.9,0.0075,,
1.4070,173,83.7,20.9,0.0085,,
1.4155,174,90.1,20.9,0.0075,,
1.4240,175,96.9,20.9,0.0075,,
1.4320,176,104.7,20.9,0.0075,,
1.4405,177,112.2,20.9,0.0075,,
1.4480,178,118.9,20.9,0.0075,,
1.4565,179,126.6,20.9,0.0085,,
1.4650,180,134.6,20.9,0.0075,,
1.4735,181,142.4,20.9,0.0075,,
1.4820,182,149.5,20.9,0.0075,,
1.4905,183,156.3,20.9,0.0075,,
1.4980,184,161.9,20.9,0.0075,,
1.5065,185,167.6,20.9,0.0085,,
1.5150,186,172.5,20.9,0.0075,,
1.5230,187,177.1,20.9,0.0075,,
1.5315,188,180.9,20.9,0.0075,,
1.5400,189,183.8,20.9,0.0085,,
1.5455,190,185.2,20.9,0.0070,,
1.5455,430,194.3,20.9,0.0000,,
1.5460,431,194.3,20.9,0.0005,,
1.5475,432,194.3,20.9,0.0015,,
1.5500,433,194.3,20.9,0.0030,,
1.5540,434,194.3,20.9,0.0040,,
1.5600,435,194.4,20.9,0.0060,,
1.5685,436,194.7,20.9,0.0085,,
1.5760,437,195.1,20.9,0.0085,,
1.5845,438,195.8,20.9,0.0095,,
1.5930,439,196.5,20.9,0.0095,,
1.6015,440,197.3,20.9,0.0085,,
1.6095,441,198.2,20.9,0.0080,,
1.6180,442,199.0,20.9,0.0085,,
1.6255,443,199.9,20.9,0.0085,,
1.6340,444,200.6,20.9,0.0095,,
1.6425,445,201.4,20.9,0.0095,,
1.6510,446,202.2,20.9,0.0085,,
1.6595,447,203.0,20.9,0.0085,,
1.6680,448,203.7,20.9,0.0085,,
1.6755,449,204.3,20.9,0.0085,,
1.6840,450,205.0,20.9,0.0095,,
1.6925,451,205.6,20.9,0.0095,,
1.7005,452,206.2,20.9,0.0080,,
1.7090,453,206.8,20.9,0.0085,,
1.7175,454,207.5,20.9,0.0085,,
1.7250,455,208.1,20.9,0.0085,,
1.7335,456,208.6,20.9,0.0095,,
1.7420,457,209.1,20.9,0.0095,,
1.7505,458,209.7,20.9,0.0085,,
1.7590,459,210.3,20.9,0.0085,,
1.7675,460,210.8,20.9,0.0085,,
1.7750,461,211.3,20.9,0.0085,,
1.7835,462,211.8,20.9,0.0095,,
1.7915,463,212.2,20.9,0.0090,,
1.8000,464,212.7,20.9,0.0085,,
1.8085,465,213.2,20.9,0.0085,,
1.8170,466,213.7,20.9,0.0085,,
1.8255,467,214.1,20.9,0.0085,,
1.8330,468,214.6,20.9,0.0085,,
1.8415,469,215.0,20.9,0.0095,,
1.8500,470,215.5,20.9,0.0085,,
1.8585,471,215.9,20.9,0.0085,,
1.8665,472,216.3,20.9,0.0080,,
1.8750,473,216.6,20.9,0.0095,,
1.8825,474,217.1,20.9,0.0085,,
1.8910,475,217.5,20.9,0.0095,,
1.8995,476,218.0,20.9,0.0085,,
1.9080,477,218.4,20.9,0.0085,,
1.9165,478,218.7,20.9,0.0085,,
1.9240,479,219.1,20.9,0.0085,,
1.9325,480,219.4,20.9,0.0095,,
1.9410,481,219.8,20.9,0.0095,,
1.9495,482,220.2,20.9,0.0085,,
1.9575,483,220.5,20.9,0.0080,,
1.9660,484,220.9,20.9,0.0085,,
1.9745,485,221.2,20.9,0.0095,,
1.9820,486,221.6,20.9,0.0085,,
1.9905,487,221.9,20.9,0.0095,,
1.9990,488,222.3,20.9,0.0085,,
2.0075,489,222.6,20.9,0.0085,,
2.0160,490,222.9,20.9,0.0085,,
2.0235,491,223.1,20.9,0.0085,,
2.0320,492,223.5,20.9,0.0095,,
2.0405,493,223.8,20.9,0.0095,,
2.0490,494,224.2,20.9,0.0085,,
2.0570,495,224.5,20.9,0.0080,,
2.0655,496,224.7,20.9,0.0085,,
2.0730,497,225.0,20.9,0.0085,,
2.0815,498,225.2,20.9,0.0095,,
2.0900,499,225.5,20.9,0.0095,,
2.0985,500,225.9,20.9,0.0085,,
2.1070,501,226.2,20.9,0.0085,,
2.1155,502,226.4,20.9,0.0085,,
2.1235,503,226.7,20.9,0.0080,,
2.1315,504,227.0,20.9,0.0090,,
2.1395,505,227.2,20.9,0.0090,,
2.1480,506,227.6,20.9,0.0085,,
2.1565,507,227.8,20.9,0.0085,,
2.1650,508,228.1,20.9,0.0085,,
2.1735,509,228.3,20.9,0.0085,,
2.1810,510,228.6,20.9,0.0085,,
2.1895,511,228.8,20.9,0.0095,,
2.1980,512,229.1,20.9,0.0085,,
2.2065,513,229.3,20.9,0.0085,,
2.2150,514,229.6,20.9,0.0085,,
2.2230,515,229.8,20.9,0.0090,,
2.2305,516,230.1,20.9,0.0085,,
2.2390,517,230.3,20.9,0.0095,,
2.2475,518,230.6,20.9,0.0085,,
2.2560,519,230.8,20.9,0.0085,,
2.2645,520,231.0,20.9,0.0085,,
2.2730,521,231.3,20.9,0.0085,,
2.2805,522,231.5,20.9,0.0085,,
2.2890,523,231.7,20.9,0.0095,,
2.2975,524,231.9,20.9,0.0095,,
2.3055,525,232.1,20.9,0.0080,,
2.3140,526,232.4,20.9,0.0085,,
2.3225,527,232.7,20.9,0.0085,,
2.3300,528,232.9,20.9,0.0085,,
2.3385,529,233.0,20.9,0.0095,,
2.3470,530,233.2,20.9,0.0095,,
2.3555,531,233.5,20.9,0.0085,,
2.3640,532,233.7,20.9,0.0085,,
2.3725,533,233.9,20.9,0.0085,,
2.3800,534,234.0,20.9,0.0085,,
2.3875,535,234.3,20.9,0.0085,,
2.3915,536,234.4,20.9,0.0045,,
2.3945,537,234.6,20.9,0.0030,,
2.3970,538,234.7,20.9,0.0025,,
2.3990,539,234.8,20.9,0.0020,,
2.4015,540,234.8,20.9,0.0030,,
2.4050,541,234.9,20.9,0.0040,,
2.4100,542,235.0,20.9,0.0045,,
Scope 1/1, Sample 5/28 (POR_75_20200915_RUN_10)
